사다리,방해물FOUP,거리대,GT거리_mm,frame,마스크IoU,오선택,화면잘림,coarse_R_deg,coarse_t_mm,refined_R_deg,refined_t_mm,RH1_R_deg,RH1_t_mm,RH1_ADD_mm,RH1_KPI,IoU_sf03,오선택_sf03
다중,2,0.55,533.5,frame_0070,0.9873,0,0,0.3523,3.0108,0.2522,1.0461,0.3523,1.0461,1.2163,1,0.9873,0
다중,2,0.55,556.6,frame_0071,0.8157,0,0,0.3508,2.811,0.388,1.5891,0.3508,1.5891,1.8802,1,0.8157,0
다중,2,0.55,556.1,frame_0072,0.9857,0,0,0.452,2.5767,0.4021,2.491,0.452,2.491,2.6282,1,0.9857,0
다중,2,0.55,566.2,frame_0073,0.7956,0,0,0.7938,1.5194,0.8787,1.6044,0.7938,1.6044,2.2294,1,0.0122,1
다중,2,0.55,573.5,frame_0074,0.9794,0,0,0.3574,1.859,0.3044,1.8864,0.3574,1.8864,2.1513,1,0.9794,0
다중,2,0.55,547.7,frame_0075,0.0,1,0,149.949,169.2934,142.9778,172.1443,149.949,172.1443,274.1384,0,0.825,0
다중,2,0.55,568.4,frame_0076,0.989,0,0,0.1892,2.0801,0.47,1.3477,0.1892,1.3477,1.3762,1,0.989,0
다중,2,0.55,558.8,frame_0077,0.8526,0,0,0.4901,3.6604,0.3285,1.3182,0.4901,1.3182,1.642,1,0.8526,0
다중,2,0.55,527.4,frame_0078,0.8634,0,0,0.5084,2.5042,0.694,1.1684,0.5084,1.1684,1.3079,1,0.8634,0
다중,2,0.55,558.9,frame_0079,0.872,0,0,0.4008,2.6967,0.3236,1.2098,0.4008,1.2098,1.3851,1,0.872,0
다중,2,0.60,591.3,frame_0000,0.8806,0,0,0.3051,3.2929,0.2706,1.2385,0.3051,1.2385,1.4527,1,0.8806,0
다중,2,0.60,574.2,frame_0001,0.9283,0,0,0.4998,1.2537,0.1611,1.5864,0.4998,1.5864,1.7064,1,0.9283,0
다중,2,0.60,579.8,frame_0002,0.8852,0,0,1.2029,1.6931,0.7415,2.4393,1.2029,2.4393,3.3221,1,0.8852,0
다중,2,0.60,612.5,frame_0003,0.8374,0,0,121.2969,633.5068,116.3366,634.1889,121.2969,634.1889,609.7443,0,0.8374,0
다중,2,0.60,585.3,frame_0004,0.0,1,0,177.1571,1158.1381,178.7684,1133.5178,177.1571,1133.5178,1139.6764,0,0.8174,0
다중,2,0.60,592.0,frame_0005,0.9149,0,0,0.4986,3.0571,0.3019,1.8015,0.4986,1.8015,1.8638,1,0.9149,0
다중,2,0.60,622.2,frame_0006,0.985,0,0,0.3436,2.97,0.5056,1.8766,0.3436,1.8766,2.0744,1,0.985,0
다중,2,0.60,592.3,frame_0007,0.8455,0,0,0.7345,2.5627,0.555,0.8987,0.7345,0.8987,1.523,1,0.8455,0
다중,2,0.60,577.9,frame_0008,0.0,1,0,63.9987,994.3583,66.0318,983.3096,63.9987,983.3096,981.5541,0,0.6705,0
다중,2,0.60,580.6,frame_0009,0.9891,0,0,0.4774,3.1581,0.1664,1.7075,0.4774,1.7075,2.0157,1,0.9891,0
다중,2,0.60,625.6,frame_0010,0.9289,0,0,0.5315,2.1535,0.2812,1.62,0.5315,1.62,2.0521,1,0.9289,0
다중,2,0.60,591.2,frame_0011,0.9516,0,0,0.4916,2.3339,0.4502,2.691,0.4916,2.691,2.8898,1,0.9516,0
다중,2,0.60,590.2,frame_0012,0.9823,0,0,0.4581,2.6557,0.437,1.7594,0.4581,1.7594,1.7965,1,0.9823,0
다중,2,0.60,587.0,frame_0013,0.9123,0,0,0.2676,1.8084,0.2792,2.7908,0.2676,2.7908,2.8904,1,0.9123,0
다중,2,0.60,622.1,frame_0014,0.9703,0,0,0.537,2.1959,0.2055,1.787,0.537,1.787,1.912,1,0.9703,0
다중,2,0.60,599.0,frame_0015,0.8469,0,0,0.9095,2.1571,0.2587,2.8287,0.9095,2.8287,3.1439,1,0.8469,0
다중,2,0.60,604.4,frame_0016,0.8866,0,0,0.7224,2.6657,0.6506,1.7795,0.7224,1.7795,2.1148,1,0.8866,0
다중,2,0.60,586.1,frame_0017,0.8778,0,0,0.9591,2.9538,0.3748,2.6778,0.9591,2.6778,3.2065,1,0.8778,0
다중,2,0.60,590.6,frame_0018,0.0,1,0,126.0163,853.0386,125.6282,854.4942,126.0163,854.4942,862.2937,0,0.8945,0
다중,2,0.60,595.9,frame_0019,0.9831,0,0,0.6917,2.8991,0.3144,1.5481,0.6917,1.5481,1.8747,1,0.9831,0
다중,2,0.60,615.2,frame_0020,0.9098,0,0,0.3471,3.2762,0.3532,2.9599,0.3471,2.9599,2.9007,1,0.9098,0
다중,2,0.60,607.4,frame_0021,0.9815,0,0,0.256,3.5994,0.3361,1.8183,0.256,1.8183,1.9167,1,0.9815,0
다중,2,0.60,578.1,frame_0022,0.8628,0,0,0.6828,2.7675,0.4982,2.261,0.6828,2.261,2.4025,1,0.8628,0
다중,2,0.60,581.0,frame_0023,0.9309,0,0,0.3045,0.6319,0.6572,1.553,0.3045,1.553,1.4553,1,0.9309,0
다중,2,0.60,580.0,frame_0024,0.9896,0,0,0.3169,2.2685,0.3094,1.3564,0.3169,1.3564,1.3987,1,0.9896,0
다중,2,0.60,582.2,frame_0025,0.9194,0,0,0.5164,2.8026,0.5079,1.7395,0.5164,1.7395,1.9221,1,0.9194,0
다중,2,0.60,579.0,frame_0026,0.8511,0,0,0.385,2.3774,0.572,2.2592,0.385,2.2592,2.277,1,0.6146,0
다중,2,0.60,628.4,frame_0027,0.9892,0,0,0.3465,3.4313,0.1362,1.9896,0.3465,1.9896,2.1764,1,0.9892,0
다중,2,0.60,581.8,frame_0028,0.8521,0,0,0.1926,3.7236,0.3217,1.5328,0.1926,1.5328,1.5117,1,0.8521,0
다중,2,0.60,579.7,frame_0029,0.8517,0,0,0.1898,2.2775,0.4914,1.7822,0.1898,1.7822,1.7512,1,0.8517,0
다중,2,0.60,578.8,frame_0030,0.9888,0,0,0.5456,2.9848,0.4461,1.75,0.5456,1.75,1.8477,1,0.9888,0
다중,2,0.60,626.2,frame_0031,0.9737,0,0,0.6468,3.2595,0.4297,2.1533,0.6468,2.1533,2.1732,1,0.9737,0
다중,2,0.60,616.8,frame_0032,0.9502,0,0,0.6635,2.4712,0.5186,2.7477,0.6635,2.7477,3.3359,1,0.9502,0
다중,2,0.60,584.0,frame_0033,0.8625,0,0,0.449,1.7008,0.3214,1.9619,0.449,1.9619,1.9114,1,0.8625,0
다중,2,0.60,611.3,frame_0034,0.9136,0,0,0.605,1.8068,0.2485,1.8349,0.605,1.8349,1.988,1,0.9136,0
다중,2,0.60,593.4,frame_0035,0.9883,0,0,0.4996,3.4967,0.4531,1.4639,0.4996,1.4639,1.7373,1,0.9883,0
다중,2,0.60,607.1,frame_0036,0.9384,0,0,0.7269,3.0126,0.3204,1.4384,0.7269,1.4384,1.8402,1,0.9384,0
다중,2,0.60,579.1,frame_0037,0.8317,0,0,0.6004,1.5883,0.4631,1.5879,0.6004,1.5879,2.1789,1,0.6496,0
다중,2,0.60,587.2,frame_0038,0.9885,0,0,0.6137,3.7075,0.3356,1.8336,0.6137,1.8336,2.0686,1,0.9885,0
다중,2,0.60,612.0,frame_0039,0.8865,0,0,0.5029,2.6846,0.307,2.1584,0.5029,2.1584,2.1391,1,0.8865,0
다중,2,0.60,598.6,frame_0040,0.9756,0,0,0.8614,3.8429,0.6158,1.5586,0.8614,1.5586,2.2503,1,0.9756,0
다중,2,0.60,623.1,frame_0041,0.8502,0,0,0.7368,1.0163,0.1306,2.1923,0.7368,2.1923,2.609,1,0.6927,0
다중,2,0.60,579.9,frame_0042,0.9411,0,0,0.8271,3.3658,0.6281,1.468,0.8271,1.468,2.1506,1,0.9411,0
다중,2,0.60,593.3,frame_0043,0.0001,1,0,9.5336,19.8703,0.1088,1.6898,9.5336,1.6898,13.6567,0,0.9793,0
다중,2,0.60,588.8,frame_0044,0.8624,0,0,0.5065,0.8039,0.5872,2.5755,0.5065,2.5755,2.6469,1,0.8624,0
다중,2,0.60,596.7,frame_0045,0.8099,0,0,0.5679,2.4073,0.4577,1.6368,0.5679,1.6368,1.7745,1,0.8099,0
다중,2,0.60,586.3,frame_0046,0.8566,0,0,0.7512,2.3031,0.5114,1.2818,0.7512,1.2818,2.0589,1,0.8566,0
다중,2,0.60,606.9,frame_0047,0.9051,0,0,0.1819,2.9347,0.4378,1.6318,0.1819,1.6318,1.7173,1,0.9051,0
다중,2,0.60,611.1,frame_0048,0.8291,0,0,0.5655,3.444,0.3658,1.1886,0.5655,1.1886,1.4296,1,0.8291,0
다중,2,0.60,611.4,frame_0049,0.9606,0,0,0.267,1.3847,0.5053,2.678,0.267,2.678,2.8794,1,0.9606,0
다중,2,0.60,570.5,frame_0050,0.8136,0,0,0.1315,0.7051,0.4416,2.0228,0.1315,2.0228,1.9605,1,0.8136,0
다중,2,0.60,608.3,frame_0051,0.9886,0,0,0.3399,2.4182,0.5331,2.4936,0.3399,2.4936,2.7053,1,0.9886,0
다중,2,0.60,618.2,frame_0052,0.7896,0,0,0.5722,3.3983,0.567,2.1423,0.5722,2.1423,2.2087,1,0.7896,0
다중,2,0.60,597.6,frame_0053,0.9741,0,0,0.4327,1.6926,0.3344,1.5907,0.4327,1.5907,1.8867,1,0.9741,0
다중,2,0.60,620.7,frame_0054,0.9338,0,0,0.3159,2.6849,0.4063,2.4241,0.3159,2.4241,2.3412,1,0.9338,0
다중,2,0.60,586.5,frame_0055,0.8103,0,0,0.577,3.0348,0.5672,1.0602,0.577,1.0602,1.3178,1,0.8103,0
다중,2,0.60,629.8,frame_0056,0.8714,0,0,0.4676,2.4962,0.2941,1.5129,0.4676,1.5129,1.7634,1,0.8714,0
다중,2,0.60,602.3,frame_0057,0.8969,0,0,0.3393,2.515,0.2626,1.6515,0.3393,1.6515,1.8341,1,0.8969,0
다중,2,0.60,625.2,frame_0058,0.0,1,0,141.7968,1170.847,141.2812,1173.6715,141.7968,1173.6715,1178.4367,0,0.843,0
다중,2,0.60,627.3,frame_0059,0.9781,0,0,0.4277,3.2096,0.3431,1.7526,0.4277,1.7526,1.9579,1,0.9781,0
다중,2,0.60,608.8,frame_0060,0.9353,0,0,0.3213,2.5838,0.2827,1.5649,0.3213,1.5649,1.5904,1,0.9353,0
다중,2,0.60,576.3,frame_0061,0.9768,0,0,0.1317,2.1734,0.3595,1.6585,0.1317,1.6585,1.7308,1,0.9768,0
다중,2,0.60,584.6,frame_0062,0.8536,0,0,0.3468,2.0781,0.1281,1.3701,0.3468,1.3701,1.5858,1,0.8536,0
다중,2,0.60,604.6,frame_0063,0.8943,0,0,0.377,1.9843,0.1106,1.9126,0.377,1.9126,2.002,1,0.8943,0
다중,2,0.60,621.6,frame_0064,0.8638,0,0,0.4867,2.4407,0.4094,1.9157,0.4867,1.9157,2.0341,1,0.8638,0
다중,2,0.60,583.2,frame_0065,0.9374,0,0,0.4741,1.4128,0.4556,2.8015,0.4741,2.8015,2.7551,1,0.9374,0
다중,2,0.60,603.0,frame_0066,0.8917,0,0,0.3188,2.5001,0.5125,3.0229,0.3188,3.0229,2.9302,1,0.8917,0
다중,2,0.60,608.3,frame_0067,0.8828,0,0,0.6576,3.7309,0.4566,1.6766,0.6576,1.6766,2.0831,1,0.8828,0
다중,2,0.60,591.5,frame_0068,0.0001,1,0,0.3099,2.8506,0.4518,2.6445,0.3099,2.6445,2.6656,1,0.8575,0
다중,2,0.60,583.5,frame_0069,0.9802,0,0,0.2845,2.8775,0.2984,1.4789,0.2845,1.4789,1.5719,1,0.9802,0
다중,2,0.60,606.6,frame_0070,0.836,0,0,0.2166,1.8099,0.4441,1.6383,0.2166,1.6383,1.7033,1,0.836,0
다중,2,0.60,606.1,frame_0071,0.9879,0,0,0.4303,2.3544,0.3871,2.5522,0.4303,2.5522,2.7224,1,0.9879,0
다중,2,0.60,616.2,frame_0072,0.8014,0,0,0.903,0.642,0.9085,1.7351,0.903,1.7351,2.4013,1,0.0,1
다중,2,0.60,623.5,frame_0073,0.9764,0,0,0.2602,1.3348,0.5516,1.7209,0.2602,1.7209,1.8585,1,0.9764,0
다중,2,0.60,597.7,frame_0074,0.0,1,0,155.2776,172.7309,135.7742,175.7553,155.2776,175.7553,276.9118,0,0.8411,0
다중,2,0.60,618.4,frame_0075,0.989,0,0,0.3455,2.4056,0.392,1.2413,0.3455,1.2413,1.3186,1,0.989,0
다중,2,0.60,608.8,frame_0076,0.8464,0,0,0.1076,3.6664,0.4019,1.4367,0.1076,1.4367,1.4063,1,0.8464,0
다중,2,0.60,577.4,frame_0077,0.8692,0,0,0.5745,2.2381,0.5599,1.8695,0.5745,1.8695,1.9628,1,0.8692,0
다중,2,0.60,608.9,frame_0078,0.9756,0,0,0.5259,2.6712,0.4311,1.6652,0.5259,1.6652,1.9699,1,0.9756,0
다중,2,0.60,580.0,frame_0079,0.8369,0,0,0.5538,2.2293,0.3978,0.7668,0.5538,0.7668,1.1064,1,0.8369,0
다중,2,0.70,691.3,frame_0000,0.9535,0,0,0.2619,2.3192,0.9215,1.9345,0.2619,1.9345,2.1027,1,0.9535,0
다중,2,0.70,674.2,frame_0001,0.9623,0,0,0.6506,1.0898,0.3508,2.3573,0.6506,2.3573,2.5047,1,0.9623,0
다중,2,0.70,679.8,frame_0002,0.8797,0,0,0.793,1.6628,0.5726,2.5504,0.793,2.5504,2.9415,1,0.8797,0
다중,2,0.70,712.5,frame_0003,0.938,0,0,0.2977,2.3682,0.328,2.126,0.2977,2.126,2.1254,1,0.938,0
다중,2,0.70,685.3,frame_0004,0.0,1,0,53.962,1101.8485,51.2076,1086.7913,53.962,1086.7913,1089.1083,0,0.8169,0
다중,2,0.70,692.0,frame_0005,0.8728,0,0,0.3139,2.9828,0.6478,1.7516,0.3139,1.7516,1.6866,1,0.8728,0
다중,2,0.70,722.2,frame_0006,0.9879,0,0,0.4981,2.5749,0.5203,2.0076,0.4981,2.0076,2.2427,1,0.9879,0
다중,2,0.70,692.3,frame_0007,0.9808,0,0,0.7288,2.5864,0.7488,1.405,0.7288,1.405,1.922,1,0.9808,0
다중,2,0.70,677.9,frame_0008,0.0,1,0,64.8487,979.735,64.4439,971.533,64.8487,971.533,973.2583,0,0.6435,0
다중,2,0.70,680.6,frame_0009,0.9891,0,0,0.1912,3.6959,0.148,1.9024,0.1912,1.9024,1.9782,1,0.9891,0
다중,2,0.70,725.6,frame_0010,0.9849,0,0,0.357,2.3777,0.2927,1.668,0.357,1.668,1.9632,1,0.9849,0
다중,2,0.70,691.2,frame_0011,0.9789,0,0,0.3912,1.7726,0.7137,3.6187,0.3912,3.6187,3.9336,1,0.9789,0
다중,2,0.70,690.2,frame_0012,0.9871,0,0,0.4541,3.1481,0.5718,2.6724,0.4541,2.6724,2.5348,1,0.9871,0
다중,2,0.70,687.0,frame_0013,0.9696,0,0,0.5338,2.1745,0.3461,3.2997,0.5338,3.2997,3.3811,1,0.9696,0
다중,2,0.70,722.1,frame_0014,0.9583,0,0,0.4616,2.4539,0.5434,1.5728,0.4616,1.5728,1.7649,1,0.9583,0
다중,2,0.70,699.0,frame_0015,0.872,0,0,0.9076,1.8954,0.235,3.4477,0.9076,3.4477,3.8095,1,0.872,0
다중,2,0.70,704.4,frame_0016,0.9324,0,0,1.1519,3.2445,0.5645,2.7954,1.1519,2.7954,3.1597,1,0.9324,0
다중,2,0.70,686.1,frame_0017,0.9002,0,0,0.6967,3.1915,0.1124,2.5248,0.6967,2.5248,2.7596,1,0.9002,0
다중,2,0.70,690.6,frame_0018,0.9036,0,0,0.7045,3.7503,0.4869,2.9078,0.7045,2.9078,2.9384,1,0.9036,0
다중,2,0.70,695.9,frame_0019,0.9871,0,0,0.6615,3.2341,0.1876,1.3187,0.6615,1.3187,1.6445,1,0.9871,0
다중,2,0.70,715.2,frame_0020,0.8875,0,0,0.2639,2.5065,0.5822,2.2625,0.2639,2.2625,2.2227,1,0.8875,0
다중,2,0.70,707.4,frame_0021,0.9653,0,0,0.3847,1.8337,0.2683,2.3048,0.3847,2.3048,2.3159,1,0.9653,0
다중,2,0.70,678.1,frame_0022,0.9394,0,0,0.5465,3.1073,0.4219,2.5481,0.5465,2.5481,2.6498,1,0.9394,0
다중,2,0.70,681.0,frame_0023,0.9573,0,0,0.2776,0.6711,0.3387,2.2387,0.2776,2.2387,2.1902,1,0.9573,0
다중,2,0.70,680.0,frame_0024,0.9898,0,0,0.3959,2.5111,0.2365,1.9003,0.3959,1.9003,1.9631,1,0.9898,0
다중,2,0.70,682.2,frame_0025,0.9885,0,0,0.1927,5.2656,0.2954,2.291,0.1927,2.291,2.315,1,0.9885,0
다중,2,0.70,679.0,frame_0026,0.8543,0,0,0.5384,2.9601,0.6032,2.091,0.5384,2.091,2.4484,1,0.5967,0
다중,2,0.70,728.4,frame_0027,0.9873,0,0,0.3904,3.0501,0.1779,2.074,0.3904,2.074,2.2555,1,0.9873,0
다중,2,0.70,681.8,frame_0028,0.9148,0,0,0.3248,3.7083,0.4067,2.0343,0.3248,2.0343,2.0704,1,0.9148,0
다중,2,0.70,679.7,frame_0029,0.9139,0,0,0.4826,2.4287,0.4341,2.5551,0.4826,2.5551,2.5645,1,0.9139,0
다중,2,0.70,678.8,frame_0030,0.989,0,0,0.5625,3.1714,0.4654,1.9814,0.5625,1.9814,2.0924,1,0.989,0
다중,2,0.70,726.2,frame_0031,0.9452,0,0,0.7133,2.6591,0.4215,3.1237,0.7133,3.1237,3.718,1,0.9452,0
다중,2,0.70,716.8,frame_0032,0.9858,0,0,0.8398,2.5193,0.5268,3.0317,0.8398,3.0317,2.963,1,0.9858,0
다중,2,0.70,684.0,frame_0033,0.9167,0,0,0.5817,2.6137,0.0823,1.8761,0.5817,1.8761,1.8959,1,0.9167,0
다중,2,0.70,711.3,frame_0034,0.9862,0,0,0.3599,1.7674,0.236,1.8385,0.3599,1.8385,1.8224,1,0.9862,0
다중,2,0.70,693.4,frame_0035,0.9874,0,0,0.7388,3.1439,0.5649,1.3961,0.7388,1.3961,1.9922,1,0.9874,0
다중,2,0.70,707.1,frame_0036,0.9716,0,0,0.7854,2.4617,0.1799,1.6877,0.7854,1.6877,2.1574,1,0.9716,0
다중,2,0.70,679.1,frame_0037,0.8399,0,0,0.7371,2.2561,0.1593,1.9261,0.7371,1.9261,2.6311,1,0.8399,0
다중,2,0.70,687.2,frame_0038,0.988,0,0,0.5907,2.9534,0.4657,2.2828,0.5907,2.2828,2.5144,1,0.988,0
다중,2,0.70,712.0,frame_0039,0.8937,0,0,0.8336,3.068,0.1185,2.2988,0.8336,2.2988,2.4923,1,0.8937,0
다중,2,0.70,698.6,frame_0040,0.9866,0,0,1.0312,4.9468,0.5306,2.1516,1.0312,2.1516,2.9331,1,0.9866,0
다중,2,0.70,723.1,frame_0041,0.8558,0,0,0.5622,2.3284,0.4728,2.5264,0.5622,2.5264,2.6745,1,0.6971,0
다중,2,0.70,679.9,frame_0042,0.949,0,0,0.7566,3.5848,0.5139,1.7774,0.7566,1.7774,2.3351,1,0.949,0
다중,2,0.70,693.3,frame_0043,0.0001,1,0,125.7217,321.9507,116.4985,304.1009,125.7217,304.1009,315.588,0,0.9596,0
다중,2,0.70,688.8,frame_0044,0.8754,0,0,0.2264,2.1303,0.8836,2.6436,0.2264,2.6436,2.7126,1,0.8754,0
다중,2,0.70,696.7,frame_0045,0.8122,0,0,0.4986,2.3446,0.5818,1.8501,0.4986,1.8501,1.8819,1,0.8122,0
다중,2,0.70,686.3,frame_0046,0.8735,0,0,0.6003,2.4039,0.4416,1.9124,0.6003,1.9124,2.4539,1,0.8735,0
다중,2,0.70,706.9,frame_0047,0.9367,0,0,0.2916,2.6916,0.5072,1.605,0.2916,1.605,1.7704,1,0.9367,0
다중,2,0.70,711.1,frame_0048,0.8308,0,0,0.7023,3.6354,0.8625,1.5683,0.7023,1.5683,1.8149,1,0.8308,0
다중,2,0.70,711.4,frame_0049,0.989,0,0,0.0427,1.43,0.6029,2.7035,0.0427,2.7035,2.694,1,0.989,0
다중,2,0.70,670.5,frame_0050,0.8226,0,0,0.5148,1.2804,0.3422,1.4221,0.5148,1.4221,1.612,1,0.8226,0
다중,2,0.70,708.3,frame_0051,0.9892,0,0,0.3097,2.3243,0.5849,2.3422,0.3097,2.3422,2.4138,1,0.9892,0
다중,2,0.70,718.2,frame_0052,0.7932,0,0,0.389,2.1698,0.8205,1.7932,0.389,1.7932,1.9103,1,0.7932,0
다중,2,0.70,697.6,frame_0053,0.9277,0,0,0.7601,2.1318,0.5662,2.0387,0.7601,2.0387,2.7471,1,0.9277,0
다중,2,0.70,720.7,frame_0054,0.0,1,0,11.9452,983.4964,13.2424,983.5113,11.9452,983.5113,984.1147,0,0.9877,0
다중,2,0.70,686.5,frame_0055,0.8205,0,0,0.7238,3.066,0.5194,1.6179,0.7238,1.6179,1.991,1,0.8205,0
다중,2,0.70,729.8,frame_0056,0.8809,0,0,0.494,2.9708,0.4862,2.095,0.494,2.095,2.2574,1,0.8809,0
다중,2,0.70,702.3,frame_0057,0.8897,0,0,0.1787,2.3438,0.2741,2.0743,0.1787,2.0743,2.1888,1,0.8897,0
다중,2,0.70,725.2,frame_0058,0.0,1,0,142.1729,1171.2366,141.5185,1172.1824,142.1729,1172.1824,1177.3869,0,0.8407,0
다중,2,0.70,727.3,frame_0059,0.9774,0,0,0.6411,3.3139,0.4369,1.9617,0.6411,1.9617,2.2828,1,0.9774,0
다중,2,0.70,708.8,frame_0060,0.928,0,0,0.296,3.4958,0.2794,1.7066,0.296,1.7066,1.6123,1,0.928,0
다중,2,0.70,676.3,frame_0061,0.9901,0,0,0.4243,2.5115,0.4279,1.8468,0.4243,1.8468,2.0738,1,0.9901,0
다중,2,0.70,684.6,frame_0062,0.9309,0,0,0.2601,2.8826,0.2561,1.863,0.2601,1.863,1.9582,1,0.9309,0
다중,2,0.70,704.6,frame_0063,0.9735,0,0,0.3495,2.2035,0.2379,2.286,0.3495,2.286,2.3187,1,0.9735,0
다중,2,0.70,721.6,frame_0064,0.9696,0,0,0.7001,2.8242,0.4396,1.6741,0.7001,1.6741,2.0472,1,0.9696,0
다중,2,0.70,683.2,frame_0065,0.9179,0,0,0.4843,2.0703,0.4324,3.2993,0.4843,3.2993,3.2486,1,0.9179,0
다중,2,0.70,703.0,frame_0066,0.9069,0,0,0.5766,2.5889,0.5217,3.4452,0.5766,3.4452,3.334,1,0.9069,0
다중,2,0.70,708.3,frame_0067,0.8921,0,0,0.5989,2.9466,0.1741,2.9659,0.5989,2.9659,2.8781,1,0.8921,0
다중,2,0.70,691.5,frame_0068,0.8482,0,0,0.5885,3.7843,0.4932,2.3615,0.5885,2.3615,2.4373,1,0.8482,0
다중,2,0.70,683.5,frame_0069,0.9888,0,0,0.2318,3.2317,0.1266,1.6474,0.2318,1.6474,1.6107,1,0.9888,0
다중,2,0.70,706.6,frame_0070,0.9395,0,0,0.5307,1.8301,0.2593,1.962,0.5307,1.962,2.1341,1,0.9395,0
다중,2,0.70,706.1,frame_0071,0.9876,0,0,0.3869,2.629,0.6436,2.7376,0.3869,2.7376,2.5859,1,0.9876,0
다중,2,0.70,716.2,frame_0072,0.81,0,0,0.9279,1.7463,0.6348,1.8093,0.9279,1.8093,2.6812,1,0.1011,1
다중,2,0.70,723.5,frame_0073,0.9819,0,0,0.771,1.2977,0.3853,2.091,0.771,2.091,2.8153,1,0.9819,0
다중,2,0.70,697.7,frame_0074,0.0,1,0,154.2049,169.5785,144.8334,172.5212,154.2049,172.5212,272.7008,0,0.8447,0
다중,2,0.70,718.4,frame_0075,0.9883,0,0,0.2844,1.9279,0.4605,1.9471,0.2844,1.9471,2.123,1,0.9883,0
다중,2,0.70,708.8,frame_0076,0.9822,0,0,0.4782,2.5159,0.4475,1.5492,0.4782,1.5492,1.8623,1,0.9822,0
다중,2,0.70,677.4,frame_0077,0.9804,0,0,0.5585,2.5411,0.4568,2.2415,0.5585,2.2415,2.3045,1,0.9804,0
다중,2,0.70,708.9,frame_0078,0.967,0,0,0.618,2.6847,0.6156,1.6987,0.618,1.6987,2.0394,1,0.967,0
다중,2,0.70,680.0,frame_0079,0.8849,0,0,0.8467,2.7707,0.1884,1.7681,0.8467,1.7681,2.1395,1,0.8849,0
다중,2,0.85,841.3,frame_0000,0.9424,0,0,0.3272,1.948,0.8181,1.7981,0.3272,1.7981,2.1087,1,0.9424,0
다중,2,0.85,824.2,frame_0001,0.9762,0,0,0.6053,2.4769,0.3888,2.5743,0.6053,2.5743,2.6586,1,0.9762,0
다중,2,0.85,829.8,frame_0002,0.8837,0,0,1.4142,1.5539,0.5222,3.5114,1.4142,3.5114,4.2529,1,0.8837,0
다중,2,0.85,862.5,frame_0003,0.9598,0,0,0.3382,3.0512,0.7454,1.6704,0.3382,1.6704,1.7953,1,0.9598,0
다중,2,0.85,835.3,frame_0004,0.0,1,0,55.7285,1102.8175,54.8482,1097.9525,55.7285,1097.9525,1100.5817,0,0.8245,0
다중,2,0.85,842.0,frame_0005,0.8761,0,0,0.2332,3.542,0.779,1.7129,0.2332,1.7129,1.793,1,0.8574,0
다중,2,0.85,872.2,frame_0006,0.9841,0,0,0.286,3.3374,0.5424,2.0427,0.286,2.0427,2.0674,1,0.9841,0
다중,2,0.85,842.3,frame_0007,0.9099,0,0,0.8705,3.049,1.5128,2.2522,0.8705,2.2522,2.6978,1,0.9099,0
다중,2,0.85,827.9,frame_0008,0.0,1,0,85.1857,392.4236,72.1901,436.6246,85.1857,436.6246,505.6776,0,0.0,1
다중,2,0.85,830.6,frame_0009,0.9898,0,0,0.3318,3.4944,0.4392,1.9447,0.3318,1.9447,2.0779,1,0.9898,0
다중,2,0.85,875.6,frame_0010,0.9677,0,0,0.599,3.3922,0.8066,2.129,0.599,2.129,2.6265,1,0.9677,0
다중,2,0.85,841.2,frame_0011,0.9822,0,0,0.5276,4.547,0.6242,2.4478,0.5276,2.4478,2.3224,1,0.9822,0
다중,2,0.85,840.2,frame_0012,0.9876,0,0,0.418,3.4029,0.3304,2.1899,0.418,2.1899,2.0398,1,0.9876,0
다중,2,0.85,837.0,frame_0013,0.9157,0,0,0.2864,2.7669,0.0861,4.3744,0.2864,4.3744,4.4207,1,0.9157,0
다중,2,0.85,872.1,frame_0014,0.9694,0,0,0.3092,2.2731,0.3932,1.5947,0.3092,1.5947,1.74,1,0.9694,0
다중,2,0.85,849.0,frame_0015,0.8914,0,0,1.3564,3.3246,0.5344,4.1124,1.3564,4.1124,4.6543,1,0.8914,0
다중,2,0.85,854.4,frame_0016,0.9099,0,0,0.5793,2.7068,0.57,2.8048,0.5793,2.8048,2.9144,1,0.9099,0
다중,2,0.85,836.1,frame_0017,0.8852,0,0,0.6518,3.0884,0.2527,2.623,0.6518,2.623,2.7335,1,0.8852,0
다중,2,0.85,840.6,frame_0018,0.9207,0,0,0.5116,3.4105,0.3101,1.9819,0.5116,1.9819,1.9461,1,0.9207,0
다중,2,0.85,845.9,frame_0019,0.9878,0,0,0.7288,2.6373,0.5188,3.0501,0.7288,3.0501,2.9538,1,0.9878,0
다중,2,0.85,865.2,frame_0020,0.8851,0,0,0.5095,4.0312,0.452,3.3696,0.5095,3.3696,3.5774,1,0.8851,0
다중,2,0.85,857.4,frame_0021,0.94,0,0,4.2613,11.4579,0.7947,2.1208,4.2613,2.1208,6.7398,0,0.94,0
다중,2,0.85,828.1,frame_0022,0.9541,0,0,0.5388,2.9836,0.1923,2.4376,0.5388,2.4376,2.5378,1,0.9541,0
다중,2,0.85,831.0,frame_0023,0.852,0,0,0.4613,4.6336,0.8522,2.3526,0.4613,2.3526,2.3197,1,0.852,0
다중,2,0.85,857.2,frame_0024,0.9096,0,0,0.352,2.5287,0.3554,3.2163,0.352,3.2163,3.2493,1,0.9096,0
